,work_year,experience_level,employment_type,job_title,salary_in_usd,company_location,company_size
409,2023,Mid-Level,Full_time,Machine Learning Engineer,145828,GB,Medium
410,2023,Mid-Level,Full_time,Machine Learning Engineer,121523,GB,Medium
411,2023,Mid-Level,Full_time,Data Engineer,66837,GB,Medium
412,2023,Mid-Level,Full_time,Data Engineer,63192,GB,Medium
413,2023,Mid-Level,Full_time,Data Analyst,60761,GB,Medium
414,2023,Mid-Level,Full_time,Data Analyst,54685,GB,Medium
415,2023,Mid-Level,Full_time,Data Scientist,151410,US,Medium
416,2023,Mid-Level,Full_time,Data Scientist,115360,US,Medium
417,2023,Mid-Level,Full_time,Data Engineer,66531,ES,Medium
418,2023,Mid-Level,Full_time,Data Engineer,59020,ES,Medium
419,2023,Mid-Level,Full_time,Research Scientist,85000,US,Medium
420,2023,Mid-Level,Full_time,Research Scientist,70000,US,Medium
421,2023,Mid-Level,Full_time,Data Engineer,162500,US,Medium
422,2023,Mid-Level,Full_time,Data Engineer,130000,US,Medium
423,2023,Mid-Level,Full_time,Machine Learning Engineer,110000,US,Large
424,2023,Mid-Level,Full_time,Data Analyst,130000,US,Medium
425,2023,Mid-Level,Full_time,Data Analyst,100000,US,Medium
426,2023,Mid-Level,Full_time,Data Analyst,150000,US,Medium
427,2023,Mid-Level,Full_time,Data Analyst,100000,US,Medium
428,2023,Mid-Level,Full_time,Machine Learning Engineer,180000,US,Medium
429,2023,Mid-Level,Full_time,Machine Learning Engineer,150000,US,Medium
430,2023,Mid-Level,Full_time,Data Analyst,103200,US,Medium
431,2023,Mid-Level,Full_time,Data Analyst,61200,US,Medium
432,2023,Mid-Level,Full_time,Head of Data Science,60795,IN,Large
433,2023,Mid-Level,Full_time,Data Science Manager,220000,US,Medium
434,2023,Mid-Level,Full_time,Data Science Manager,195000,US,Medium
435,2023,Mid-Level,Full_time,Data Analyst,206000,US,Medium
436,2023,Mid-Level,Full_time,Data Analyst,160000,US,Medium
437,2023,Mid-Level,Full_time,Data Analyst,109000,US,Medium
438,2023,Mid-Level,Full_time,Data Analyst,79000,US,Medium
439,2023,Mid-Level,Full_time,Machine Learning Engineer,50000,AM,Small
440,2023,Mid-Level,Full_time,Data Engineer,120000,US,Medium
441,2023,Mid-Level,Full_time,Data Engineer,95000,US,Medium
442,2023,Mid-Level,Full_time,Data Engineer,250000,US,Medium
443,2023,Mid-Level,Full_time,Data Engineer,175000,US,Medium
444,2023,Mid-Level,Full_time,Data Analyst,80000,US,Medium
445,2023,Mid-Level,Full_time,Data Analyst,52500,US,Medium
446,2023,Mid-Level,Full_time,Data Analyst,90000,US,Medium
447,2023,Mid-Level,Full_time,Data Analyst,80000,US,Medium
448,2023,Mid-Level,Full_time,Data Analyst,150000,US,Medium
449,2023,Mid-Level,Full_time,Data Analyst,100000,US,Medium
450,2023,Mid-Level,Full_time,Data Engineer,150000,US,Medium
451,2023,Mid-Level,Full_time,Data Engineer,130000,US,Medium
452,2023,Mid-Level,Full_time,Applied Data Scientist,80000,KE,Small
453,2023,Mid-Level,Full_time,Data Analytics Lead,17509,SG,Medium
454,2023,Mid-Level,Full_time,Data Scientist,53654,RO,Large
455,2023,Mid-Level,Full_time,Data Engineer,120000,US,Medium
456,2023,Mid-Level,Full_time,Data Engineer,95000,US,Medium
457,2023,Mid-Level,Full_time,Data Analyst,120000,US,Medium
458,2023,Mid-Level,Full_time,Data Analyst,100000,US,Medium
459,2023,Mid-Level,Full_time,Data Scientist,183310,US,Medium
460,2023,Mid-Level,Full_time,Data Scientist,183310,US,Medium
461,2023,Mid-Level,Full_time,Data Scientist,24740,TH,Large
462,2023,Mid-Level,Full_time,Data Analyst,135000,US,Medium
463,2023,Mid-Level,Full_time,Data Analyst,105500,US,Medium
464,2023,Mid-Level,Full_time,Data Analyst,78990,GB,Medium
465,2023,Mid-Level,Full_time,Data Analyst,43809,GB,Medium
466,2023,Mid-Level,Full_time,Data Engineer,120000,US,Medium
467,2023,Mid-Level,Full_time,Data Engineer,95000,US,Medium
468,2023,Mid-Level,Full_time,Machine Learning Engineer,145000,US,Medium
469,2023,Mid-Level,Full_time,Machine Learning Engineer,87000,US,Medium
470,2023,Mid-Level,Full_time,Data Engineer,95000,ES,Medium
471,2023,Mid-Level,Full_time,Data Engineer,80000,ES,Medium
472,2023,Mid-Level,Full_time,Data Analyst,116000,US,Medium
473,2023,Mid-Level,Full_time,Data Analyst,72000,US,Medium
474,2023,Mid-Level,Full_time,Data Engineer,105000,US,Medium
475,2023,Mid-Level,Full_time,Data Engineer,70000,US,Medium
476,2023,Mid-Level,Full_time,Data Analyst,120000,US,Medium
477,2023,Mid-Level,Full_time,Data Analyst,80000,US,Medium
478,2023,Mid-Level,Full_time,Machine Learning Engineer,219000,US,Large
479,2023,Mid-Level,Full_time,Data Analyst,150000,US,Medium
480,2023,Mid-Level,Full_time,Data Analyst,100000,US,Medium
481,2023,Mid-Level,Full_time,Machine Learning Engineer,175000,US,Medium
482,2023,Mid-Level,Full_time,Machine Learning Engineer,140000,US,Medium
483,2023,Mid-Level,Full_time,Data Scientist,187500,US,Medium
484,2023,Mid-Level,Full_time,Data Scientist,165000,US,Medium
485,2023,Mid-Level,Full_time,Machine Learning Research Engineer,72914,GB,Large
486,2023,Mid-Level,Full_time,Machine Learning Engineer,109006,GB,Medium
487,2023,Mid-Level,Full_time,Machine Learning Engineer,67141,GB,Medium
488,2023,Mid-Level,Full_time,Research Engineer,120000,US,Medium
489,2023,Mid-Level,Full_time,Research Engineer,100000,US,Medium
490,2023,Mid-Level,Full_time,Data Engineer,120000,US,Medium
491,2023,Mid-Level,Full_time,Data Engineer,100000,US,Medium
492,2023,Mid-Level,Full_time,Data Scientist,120000,US,Medium
493,2023,Mid-Level,Full_time,Data Scientist,105000,US,Medium
494,2023,Mid-Level,Full_time,Machine Learning Engineer,75344,GB,Medium
495,2023,Mid-Level,Full_time,Machine Learning Engineer,63192,GB,Medium
496,2023,Mid-Level,Full_time,Machine Learning Engineer,58331,GB,Medium
497,2023,Mid-Level,Full_time,Machine Learning Engineer,46178,GB,Medium
498,2023,Mid-Level,Full_time,Data Analyst,150000,US,Medium
499,2023,Mid-Level,Full_time,Data Analyst,100000,US,Medium
500,2023,Mid-Level,Full_time,Data Scientist,130000,US,Medium
501,2023,Mid-Level,Full_time,Data Scientist,90000,US,Medium
502,2023,Senior-Level,Full_time,Principal Data Scientist,85847,ES,Large
503,2023,Senior-Level,Full_time,Data Scientist,175000,CA,Medium
504,2023,Senior-Level,Full_time,Data Scientist,120000,CA,Medium
505,2023,Senior-Level,Full_time,Applied Scientist,222200,US,Large
506,2023,Senior-Level,Full_time,Applied Scientist,136000,US,Large
507,2023,Senior-Level,Full_time,Data Scientist,219000,CA,Medium
508,2023,Senior-Level,Full_time,Data Scientist,141000,CA,Medium
509,2023,Senior-Level,Full_time,Data Scientist,147100,US,Medium
510,2023,Senior-Level,Full_time,Data Scientist,90700,US,Medium
511,2023,Senior-Level,Full_time,Data Analyst,130000,US,Medium
512,2023,Senior-Level,Full_time,Data Analyst,100000,US,Medium
513,2023,Senior-Level,Full_time,Data Modeler,147100,US,Medium
514,2023,Senior-Level,Full_time,Data Modeler,90700,US,Medium
515,2023,Senior-Level,Full_time,Data Scientist,170000,US,Medium
516,2023,Senior-Level,Full_time,Data Scientist,150000,US,Medium
517,2023,Senior-Level,Full_time,Research Engineer,275000,DE,Medium
518,2023,Senior-Level,Full_time,Research Engineer,174000,DE,Medium
519,2023,Senior-Level,Full_time,Analytics Engineer,230000,GB,Medium
520,2023,Senior-Level,Full_time,Analytics Engineer,143200,GB,Medium
521,2023,Senior-Level,Full_time,Business Intelligence Engineer,225000,US,Medium
522,2023,Senior-Level,Full_time,Business Intelligence Engineer,156400,US,Medium
523,2023,Senior-Level,Full_time,Machine Learning Engineer,200000,US,Medium
524,2023,Senior-Level,Full_time,Machine Learning Engineer,130000,US,Medium
525,2023,Senior-Level,Full_time,Data Strategist,90000,CA,Medium
526,2023,Senior-Level,Full_time,Data Strategist,72000,CA,Medium
527,2023,Senior-Level,Full_time,Data Engineer,253200,US,Medium
528,2023,Senior-Level,Full_time,Data Engineer,90700,US,Medium
529,2023,Senior-Level,Full_time,Computer Vision Engineer,342810,US,Medium
530,2023,Senior-Level,Full_time,Computer Vision Engineer,184590,US,Medium
531,2023,Senior-Level,Full_time,Data Engineer,270703,US,Medium
532,2023,Senior-Level,Full_time,Data Engineer,221484,US,Medium
533,2023,Senior-Level,Full_time,Data Scientist,212750,US,Medium
534,2023,Senior-Level,Full_time,Data Scientist,185000,US,Medium
535,2023,Senior-Level,Full_time,Data Scientist,262000,US,Medium
536,2023,Senior-Level,Full_time,Data Scientist,245000,US,Medium
537,2023,Senior-Level,Full_time,Data Scientist,275300,US,Medium
538,2023,Senior-Level,Full_time,Data Scientist,183500,US,Medium
539,2023,Senior-Level,Full_time,Data Scientist,218500,US,Medium
540,2023,Senior-Level,Full_time,Data Scientist,199098,US,Medium
541,2023,Senior-Level,Full_time,Data Engineer,203300,US,Medium
542,2023,Senior-Level,Full_time,Data Engineer,123600,US,Medium
543,2023,Senior-Level,Full_time,Research Engineer,189110,US,Medium
544,2023,Senior-Level,Full_time,Research Engineer,139000,US,Medium
545,2023,Senior-Level,Full_time,Data Engineer,231500,US,Medium
546,2023,Senior-Level,Full_time,Data Engineer,166000,US,Medium
547,2023,Senior-Level,Full_time,Data Scientist,172500,US,Medium
548,2023,Senior-Level,Full_time,Data Scientist,110500,US,Medium
549,2023,Senior-Level,Full_time,Data Engineer,238000,US,Medium
550,2023,Senior-Level,Full_time,Data Engineer,176000,US,Medium
551,2023,Senior-Level,Full_time,Data Engineer,237000,US,Medium
552,2023,Senior-Level,Full_time,Data Engineer,201450,US,Medium
553,2023,Senior-Level,Full_time,Applied Scientist,309400,US,Large
554,2023,Senior-Level,Full_time,Applied Scientist,159100,US,Large
555,2023,Senior-Level,Full_time,Data Engineer,115000,US,Medium
556,2023,Senior-Level,Full_time,Data Engineer,81500,US,Medium
557,2023,Senior-Level,Full_time,Data Scientist,237000,US,Medium
558,2023,Senior-Level,Full_time,Data Scientist,201450,US,Medium
559,2023,Senior-Level,Full_time,Computer Vision Engineer,280000,US,Medium
560,2023,Senior-Level,Full_time,Computer Vision Engineer,210000,US,Medium
561,2023,Senior-Level,Full_time,Data Architect,280100,US,Medium
562,2023,Senior-Level,Full_time,Data Architect,168100,US,Medium
563,2023,Senior-Level,Full_time,Data Engineer,193500,US,Medium
564,2023,Senior-Level,Full_time,Data Engineer,139000,US,Medium
565,2023,Senior-Level,Full_time,Machine Learning Engineer,150000,US,Medium
566,2023,Senior-Level,Full_time,Business Intelligence Engineer,185900,US,Medium
567,2023,Senior-Level,Full_time,Business Intelligence Engineer,129300,US,Medium
568,2023,Senior-Level,Full_time,Data Engineer,225000,US,Medium
569,2023,Senior-Level,Full_time,Data Engineer,175000,US,Medium
570,2023,Senior-Level,Full_time,Data Engineer,185000,US,Medium
571,2023,Senior-Level,Full_time,Data Engineer,140000,US,Medium
572,2023,Senior-Level,Full_time,Data Scientist,48289,ES,Medium
573,2023,Senior-Level,Full_time,Data Scientist,38631,ES,Medium
574,2023,Senior-Level,Full_time,Data Scientist,105000,US,Medium
575,2023,Senior-Level,Full_time,Data Scientist,70000,US,Medium
576,2023,Senior-Level,Full_time,Data Engineer,217000,US,Medium
577,2023,Senior-Level,Full_time,Data Engineer,185000,US,Medium
578,2023,Senior-Level,Full_time,Data Analyst,202800,US,Large
579,2023,Senior-Level,Full_time,Data Analyst,104300,US,Large
580,2023,Senior-Level,Full_time,Data Analyst,145000,US,Medium
581,2023,Senior-Level,Full_time,Data Analyst,65000,US,Medium
582,2023,Senior-Level,Full_time,Data Engineer,165000,US,Medium
583,2023,Senior-Level,Full_time,Data Engineer,132300,US,Medium
584,2023,Senior-Level,Full_time,Data Engineer,179170,US,Medium
585,2023,Senior-Level,Full_time,Data Engineer,94300,US,Medium
586,2023,Senior-Level,Full_time,Analytics Engineer,152500,US,Medium
587,2023,Senior-Level,Full_time,Analytics Engineer,116450,US,Medium
588,2023,Senior-Level,Full_time,Data Engineer,247300,US,Medium
589,2023,Senior-Level,Full_time,Data Engineer,133800,US,Medium
590,2023,Senior-Level,Full_time,Research Engineer,203000,US,Medium
591,2023,Senior-Level,Full_time,Research Engineer,133000,US,Medium
592,2023,Senior-Level,Full_time,Data Scientist,150000,US,Medium
593,2023,Senior-Level,Full_time,Data Scientist,120000,US,Medium
594,2023,Senior-Level,Full_time,Analytics Engineer,289800,US,Medium
595,2023,Senior-Level,Full_time,Analytics Engineer,214000,US,Medium
596,2023,Senior-Level,Full_time,Analytics Engineer,179820,US,Medium
597,2023,Senior-Level,Full_time,Analytics Engineer,143860,US,Medium
598,2023,Senior-Level,Full_time,Machine Learning Engineer,283200,US,Medium
599,2023,Senior-Level,Full_time,Machine Learning Engineer,188800,US,Medium
600,2023,Senior-Level,Full_time,Analytics Engineer,289800,US,Medium
601,2023,Senior-Level,Full_time,Analytics Engineer,214200,US,Medium
602,2023,Senior-Level,Full_time,Data Engineer,185900,US,Medium
603,2023,Senior-Level,Full_time,Data Engineer,129300,US,Medium
604,2023,Senior-Level,Full_time,Data Engineer,252000,US,Medium
605,2023,Senior-Level,Full_time,Data Engineer,129000,US,Medium
606,2023,Senior-Level,Full_time,Data Engineer,161800,US,Medium
607,2023,Senior-Level,Full_time,Data Engineer,141600,US,Medium
608,2023,Senior-Level,Full_time,Machine Learning Engineer,342300,US,Large
609,2023,Senior-Level,Full_time,Machine Learning Engineer,176100,US,Large
610,2023,Senior-Level,Full_time,Data Scientist,138784,US,Medium
611,2023,Senior-Level,Full_time,Data Scientist,83270,US,Medium
612,2023,Senior-Level,Full_time,Data Analyst,204500,US,Medium
613,2023,Senior-Level,Full_time,Data Analyst,138900,US,Medium
614,2023,Senior-Level,Full_time,Machine Learning Engineer,318300,US,Medium
615,2023,Senior-Level,Full_time,Machine Learning Engineer,212200,US,Medium
616,2023,Senior-Level,Full_time,Data Engineer,95000,US,Medium
617,2023,Senior-Level,Full_time,Data Engineer,75000,US,Medium
618,2023,Senior-Level,Full_time,Data Scientist,195000,US,Medium
619,2023,Senior-Level,Full_time,Data Scientist,160000,US,Medium
620,2023,Senior-Level,Full_time,Analytics Engineer,230000,US,Medium
621,2023,Senior-Level,Full_time,Analytics Engineer,143200,US,Medium
622,2023,Senior-Level,Full_time,Data Engineer,145000,US,Medium
623,2023,Senior-Level,Full_time,Data Engineer,115000,US,Medium
624,2023,Senior-Level,Full_time,Data Analyst,168400,US,Medium
625,2023,Senior-Level,Full_time,Data Analyst,105200,US,Medium
626,2023,Senior-Level,Full_time,Applied Scientist,309400,US,Large
627,2023,Senior-Level,Full_time,Applied Scientist,159100,US,Large
628,2023,Senior-Level,Full_time,Machine Learning Engineer,190000,US,Medium
629,2023,Senior-Level,Full_time,Machine Learning Engineer,150000,US,Medium
630,2023,Senior-Level,Full_time,Analytics Engineer,150000,US,Medium
631,2023,Senior-Level,Full_time,Analytics Engineer,120000,US,Medium
632,2023,Senior-Level,Full_time,Data Engineer,145000,US,Medium
633,2023,Senior-Level,Full_time,Data Engineer,120000,US,Medium
634,2023,Senior-Level,Full_time,Applied Scientist,222200,US,Large
635,2023,Senior-Level,Full_time,Applied Scientist,136000,US,Large
636,2023,Senior-Level,Full_time,Data Analyst,54685,CF,Medium
637,2023,Senior-Level,Full_time,Data Analyst,42533,CF,Medium
638,2023,Senior-Level,Full_time,Data Engineer,241000,US,Medium
639,2023,Senior-Level,Full_time,Data Engineer,155000,US,Medium
640,2023,Senior-Level,Full_time,Data Engineer,220000,US,Medium
641,2023,Senior-Level,Full_time,Data Engineer,190000,US,Medium
642,2023,Senior-Level,Full_time,Data Engineer,160000,US,Medium
643,2023,Senior-Level,Full_time,Data Engineer,140000,US,Medium
644,2023,Senior-Level,Full_time,Data Scientist,228000,US,Medium
645,2023,Senior-Level,Full_time,Data Scientist,186000,US,Medium
646,2023,Senior-Level,Full_time,Data Scientist,190000,US,Medium
647,2023,Senior-Level,Full_time,Data Scientist,170000,US,Medium
648,2023,Senior-Level,Full_time,Data Architect,180000,US,Medium
649,2023,Senior-Level,Full_time,Data Architect,115000,US,Medium
650,2023,Senior-Level,Full_time,Data Architect,200000,US,Medium
651,2023,Senior-Level,Full_time,Data Architect,115000,US,Medium
652,2023,Senior-Level,Full_time,Data DevOps Engineer,53654,FR,Small
653,2023,Senior-Level,Full_time,Data Engineer,200000,US,Medium
654,2023,Senior-Level,Full_time,Data Engineer,150000,US,Medium
655,2023,Senior-Level,Full_time,Computer Vision Engineer,215000,US,Medium
656,2023,Senior-Level,Full_time,Computer Vision Engineer,170000,US,Medium
657,2023,Senior-Level,Full_time,Machine Learning Engineer,247500,US,Medium
658,2023,Senior-Level,Full_time,Machine Learning Engineer,172200,US,Medium
659,2023,Senior-Level,Full_time,Data Scientist,224000,CA,Medium
660,2023,Senior-Level,Full_time,Data Scientist,176000,CA,Medium
661,2023,Senior-Level,Full_time,Data Analyst,120000,US,Medium
662,2023,Senior-Level,Full_time,Data Analyst,75000,US,Medium
663,2023,Senior-Level,Full_time,Applied Data Scientist,68318,FI,Medium
664,2023,Senior-Level,Full_time,Data Analyst,140000,US,Medium
665,2023,Senior-Level,Full_time,Data Analyst,120000,US,Medium
666,2023,Senior-Level,Full_time,Data Engineer,128000,US,Medium
667,2023,Senior-Level,Full_time,Data Engineer,81500,US,Medium
668,2023,Senior-Level,Full_time,Data Engineer,145000,US,Medium
669,2023,Senior-Level,Full_time,Data Engineer,115000,US,Medium
670,2023,Senior-Level,Full_time,Data Engineer,185000,US,Medium
671,2023,Senior-Level,Full_time,Data Engineer,140000,US,Medium
672,2023,Senior-Level,Full_time,Data Quality Analyst,100000,US,Medium
673,2023,Senior-Level,Full_time,Data Quality Analyst,80000,US,Medium
674,2023,Senior-Level,Full_time,Data Scientist,250000,US,Medium
675,2023,Senior-Level,Full_time,Data Scientist,162500,US,Medium
676,2023,Senior-Level,Full_time,Data Engineer,145000,US,Medium
677,2023,Senior-Level,Full_time,Data Engineer,100000,US,Medium
678,2023,Senior-Level,Full_time,Data Scientist,203500,US,Medium
679,2023,Senior-Level,Full_time,Data Scientist,152000,US,Medium
680,2023,Senior-Level,Full_time,Data Scientist,239000,US,Large
681,2023,Senior-Level,Full_time,Data Scientist,122900,US,Large
682,2023,Senior-Level,Full_time,Data Scientist,237000,US,Medium
683,2023,Senior-Level,Full_time,Data Scientist,145000,US,Medium
684,2023,Senior-Level,Full_time,Data Science Manager,191765,US,Medium
685,2023,Senior-Level,Full_time,Data Science Manager,134236,US,Medium
686,2023,Senior-Level,Full_time,Analytics Engineer,190000,US,Medium
687,2023,Senior-Level,Full_time,Analytics Engineer,112000,US,Medium
688,2023,Senior-Level,Full_time,Data Analyst,135000,US,Medium
689,2023,Senior-Level,Full_time,Data Analyst,105500,US,Medium
690,2023,Senior-Level,Full_time,Research Engineer,293000,US,Medium
691,2023,Senior-Level,Full_time,Research Engineer,185000,US,Medium
692,2023,Senior-Level,Full_time,Data Analyst,80000,US,Medium
693,2023,Senior-Level,Full_time,Data Analyst,70000,US,Medium
694,2023,Senior-Level,Full_time,Data Engineer,220000,US,Medium
695,2023,Senior-Level,Full_time,Data Engineer,160000,US,Medium
696,2023,Senior-Level,Full_time,Data Scientist,175000,US,Medium
697,2023,Senior-Level,Full_time,Data Scientist,145000,US,Medium
698,2023,Senior-Level,Full_time,Data Analyst,200000,US,Medium
699,2023,Senior-Level,Full_time,Data Analyst,148500,US,Medium
700,2023,Senior-Level,Full_time,Data Scientist,48289,ES,Medium
701,2023,Senior-Level,Full_time,Data Scientist,38631,ES,Medium
702,2023,Senior-Level,Full_time,Data Engineer,240500,US,Large
703,2023,Senior-Level,Full_time,Data Engineer,123700,US,Large
704,2023,Senior-Level,Full_time,Analytics Engineer,152900,US,Medium
705,2023,Senior-Level,Full_time,Analytics Engineer,117100,US,Medium
